# X,Y,Z,FA
67,107,51,0.000000
67,108,45,0.000000
67,108,46,0.000000
67,108,47,0.000000
67,108,48,0.000000
67,108,49,0.000000
67,108,50,0.000000
67,109,45,0.317270
67,109,46,0.324978
67,109,47,0.000000
67,109,48,0.000000
67,109,49,0.000000
67,110,45,0.333233
67,110,46,0.315440
67,110,47,0.000000
67,110,48,0.000000
67,111,45,0.310444
67,111,46,0.000000
67,111,47,0.000000
67,112,45,0.295123
67,112,46,0.000000
67,113,45,0.000000
68,85,67,0.325230
68,85,68,0.309758
68,86,66,0.000000
68,86,67,0.325230
68,86,68,0.309758
68,86,69,0.000000
68,87,65,0.000000
68,87,66,0.306939
68,87,67,0.325230
68,87,68,0.000000
68,88,64,0.000000
68,88,65,0.297591
68,88,66,0.306939
68,88,67,0.000000
68,88,68,0.000000
68,89,63,0.000000
68,89,64,0.261118
68,89,65,0.297591
68,89,66,0.000000
68,89,67,0.000000
68,90,62,0.000000
68,90,63,0.000000
68,90,64,0.261118
68,90,65,0.000000
68,90,66,0.000000
68,91,61,0.000000
68,91,62,0.000000
68,91,63,0.243952
68,91,64,0.261118
68,91,65,0.000000
68,91,66,0.000000
68,92,60,0.000000
68,92,61,0.000000
68,92,62,0.260773
68,92,63,0.243952
68,92,64,0.000000
68,92,65,0.000000
68,93,59,0.000000
68,93,60,0.000000
68,93,61,0.242249
68,93,62,0.260773
68,93,63,0.000000
68,93,64,0.000000
68,94,58,0.000000
68,94,59,0.000000
68,94,60,0.254659
68,94,61,0.243286
68,94,62,0.000000
68,94,63,0.000000
68,94,64,0.000000
68,95,56,0.000000
68,95,57,0.000000
68,95,58,0.000000
68,95,59,0.257741
68,95,60,0.254659
68,95,61,0.000000
68,95,62,0.000000
68,95,63,0.000000
68,96,55,0.000000
68,96,56,0.000000
68,96,57,0.000000
68,96,58,0.229988
68,96,59,0.257741
68,96,60,0.000000
68,96,61,0.000000
68,96,62,0.000000
68,97,54,0.000000
68,97,55,0.000000
68,97,56,0.000000
68,97,57,0.212179
68,97,58,0.229988
68,97,59,0.000000
68,97,60,0.000000
68,97,61,0.000000
68,98,53,0.000000
68,98,54,0.000000
68,98,55,0.000000
68,98,56,0.000000
68,98,57,0.212179
68,98,58,0.000000
68,98,59,0.000000
68,98,60,0.000000
68,99,52,0.000000
68,99,53,0.000000
68,99,54,0.000000
68,99,55,0.000000
68,99,56,0.000000
68,99,57,0.000000
68,99,58,0.000000
68,99,59,0.000000
68,100,51,0.000000
68,100,52,0.000000
68,100,53,0.000000
68,100,54,0.000000
68,100,55,0.000000
68,100,56,0.000000
68,100,57,0.000000
68,100,58,0.000000
68,101,51,0.000000
68,101,52,0.000000
68,101,53,0.000000
68,101,54,0.000000
68,101,55,0.000000
68,101,56,0.000000
68,102,50,0.000000
68,102,51,0.000000
68,102,52,0.000000
68,102,53,0.000000
68,102,54,0.000000
68,102,55,0.000000
68,103,49,0.000000
68,103,50,0.000000
68,103,51,0.000000
68,103,52,0.000000
68,103,53,0.000000
68,103,54,0.000000
68,104,48,0.000000
68,104,49,0.000000
68,104,50,0.000000
68,104,51,0.000000
68,104,52,0.000000
68,104,53,0.000000
68,105,47,0.000000
68,105,48,0.000000
68,105,49,0.000000
68,105,50,0.000000
68,105,51,0.000000
68,105,52,0.000000
68,106,46,0.000000
68,106,47,0.000000
68,106,48,0.000000
68,106,49,0.000000
68,106,50,0.000000
68,106,51,0.000000
68,107,45,0.000000
68,107,46,0.000000
68,107,47,0.000000
68,107,48,0.000000
68,107,49,0.000000
68,107,50,0.000000
68,107,51,0.000000
68,108,45,0.000000
68,108,46,0.000000
68,108,47,0.000000
68,108,48,0.000000
68,108,49,0.000000
68,108,50,0.000000
68,109,45,0.000000
68,109,46,0.000000
68,109,47,0.000000
68,109,48,0.000000
68,109,49,0.000000
68,110,45,0.000000
68,110,46,0.000000
68,110,47,0.000000
68,110,48,0.000000
68,111,45,0.310444
68,111,46,0.315440
68,112,45,0.295123
68,113,45,0.295123
69,84,70,0.356548
69,85,68,0.308033
69,85,69,0.338398
69,85,70,0.356548
69,85,71,0.000000
69,86,66,0.000000
69,86,67,0.325230
69,86,68,0.308033
69,86,69,0.338398
69,86,70,0.000000
69,87,65,0.000000
69,87,66,0.306939
69,87,67,0.319143
69,87,68,0.308033
69,87,69,0.000000
69,88,64,0.000000
69,88,65,0.288831
69,88,66,0.306939
69,88,67,0.319143
69,88,68,0.000000
69,89,63,0.000000
69,89,64,0.000000
69,89,65,0.297591
69,89,66,0.306939
69,89,67,0.000000
69,90,62,0.000000
69,90,63,0.000000
69,90,64,0.260926
69,90,65,0.297591
69,90,66,0.000000
69,90,67,0.000000
69,91,61,0.000000
69,91,62,0.000000
69,91,63,0.243952
69,91,64,0.260926
69,91,65,0.000000
69,91,66,0.000000
69,92,60,0.000000
69,92,61,0.000000
69,92,62,0.260773
69,92,63,0.243952
69,92,64,0.000000
69,92,65,0.000000
69,93,59,0.000000
69,93,60,0.000000
69,93,61,0.242249
69,93,62,0.260773
69,93,63,0.000000
69,93,64,0.000000
69,94,58,0.000000
69,94,59,0.000000
69,94,60,0.254659
69,94,61,0.243286
69,94,62,0.000000
69,94,63,0.000000
69,94,64,0.000000
69,95,57,0.000000
69,95,58,0.000000
69,95,59,0.257741
69,95,60,0.254659
69,95,61,0.000000
69,95,62,0.000000
69,95,63,0.000000
69,96,55,0.000000
69,96,56,0.000000
69,96,57,0.000000
69,96,58,0.000000
69,96,59,0.000000
69,96,60,0.000000
69,96,61,0.000000
69,96,62,0.000000
69,97,54,0.000000
69,97,55,0.000000
69,97,56,0.000000
69,97,57,0.000000
69,97,58,0.000000
69,97,59,0.000000
69,97,60,0.000000
69,97,61,0.000000
69,98,53,0.000000
69,98,54,0.000000
69,98,55,0.000000
69,98,56,0.000000
69,98,57,0.000000
69,98,58,0.000000
69,98,59,0.000000
69,99,53,0.000000
69,99,54,0.000000
69,99,55,0.000000
69,99,56,0.000000
69,99,57,0.000000
69,99,58,0.000000
69,100,53,0.000000
69,100,54,0.000000
69,100,55,0.000000
69,100,56,0.000000
69,100,57,0.000000
69,101,53,0.000000
69,101,54,0.000000
69,101,55,0.000000
69,102,53,0.000000
69,106,48,0.000000
69,106,49,0.000000
69,107,47,0.000000
69,107,48,0.000000
69,107,49,0.000000
69,108,47,0.000000
69,108,48,0.000000
69,108,49,0.000000
69,109,46,0.000000
69,109,47,0.000000
69,109,48,0.000000
69,110,46,0.000000
70,84,70,0.356548
70,85,68,0.000000
70,85,69,0.338398
70,85,70,0.356548
70,85,71,0.379150
70,86,67,0.000000
70,86,68,0.308033
70,86,69,0.338398
70,86,70,0.000000
70,86,71,0.000000
70,87,66,0.000000
70,87,67,0.317287
70,87,68,0.301449
70,87,69,0.000000
70,87,70,0.000000
70,88,65,0.000000
70,88,66,0.306939
70,88,67,0.317287
70,88,68,0.000000
70,88,69,0.000000
70,89,64,0.000000
70,89,65,0.297591
70,89,66,0.306939
70,89,67,0.000000
70,89,68,0.000000
70,90,63,0.000000
70,90,64,0.260926
70,90,65,0.277046
70,90,66,0.000000
70,90,67,0.000000
70,91,62,0.000000
70,91,63,0.238446
70,91,64,0.260926
70,91,65,0.000000
70,91,66,0.000000
70,92,61,0.000000
70,92,62,0.260773
70,92,63,0.238446
70,92,64,0.000000
70,92,65,0.000000
70,93,59,0.000000
70,93,60,0.000000
70,93,61,0.000000
70,93,62,0.260773
70,93,63,0.000000
70,93,64,0.000000
70,94,58,0.000000
70,94,59,0.000000
70,94,60,0.000000
70,94,61,0.000000
70,94,62,0.000000
70,94,63,0.000000
70,95,57,0.000000
70,95,58,0.000000
70,95,59,0.000000
70,95,60,0.000000
70,95,61,0.000000
70,95,62,0.000000
70,96,56,0.000000
70,96,57,0.000000
70,96,58,0.000000
70,96,59,0.000000
70,96,60,0.000000
70,96,61,0.000000
70,97,55,0.000000
70,97,56,0.000000
70,97,57,0.000000
70,97,58,0.000000
70,97,59,0.000000
70,97,60,0.000000
70,98,55,0.000000
70,98,56,0.000000
70,98,57,0.000000
70,98,58,0.000000
70,99,56,0.000000
71,84,70,0.000000
71,85,69,0.000000
71,85,70,0.356548
71,85,71,0.372910
71,86,67,0.000000
71,86,68,0.301449
71,86,69,0.338398
71,86,70,0.338734
71,86,71,0.000000
71,87,66,0.000000
71,87,67,0.317287
71,87,68,0.301449
71,87,69,0.338398
71,87,70,0.000000
71,88,65,0.000000
71,88,66,0.302072
71,88,67,0.317287
71,88,68,0.301449
71,88,69,0.000000
71,89,64,0.000000
71,89,65,0.280198
71,89,66,0.302072
71,89,67,0.000000
71,90,63,0.000000
71,90,64,0.256536
71,90,65,0.277046
71,90,66,0.000000
71,90,67,0.000000
71,91,63,0.233015
71,91,64,0.260926
71,91,65,0.000000
71,91,66,0.000000
71,92,62,0.000000
71,92,63,0.000000
71,92,64,0.000000
71,92,65,0.000000
71,93,60,0.000000
71,93,61,0.000000
71,93,62,0.000000
71,93,63,0.000000
71,93,64,0.000000
71,94,59,0.000000
71,94,60,0.000000
71,94,61,0.000000
71,94,62,0.000000
71,95,58,0.000000
71,95,59,0.000000
71,95,60,0.000000
71,95,61,0.000000
71,96,58,0.000000
71,96,59,0.000000
71,96,60,0.000000
72,84,70,0.000000
72,84,71,0.372910
72,85,69,0.000000
72,85,70,0.356548
72,85,71,0.372910
72,86,68,0.000000
72,86,69,0.338398
72,86,70,0.356548
72,86,71,0.000000
72,87,67,0.000000
72,87,68,0.301449
72,87,69,0.338398
72,87,70,0.000000
72,88,66,0.000000
72,88,67,0.317287
72,88,68,0.301449
72,89,66,0.000000
72,89,67,0.317287
72,90,65,0.000000
72,90,66,0.000000
72,91,64,0.000000
72,92,63,0.000000
73,84,70,0.000000
73,84,71,0.000000
73,85,70,0.000000
73,85,71,0.372910
73,86,69,0.000000
73,86,70,0.356548
73,86,71,0.358082
73,87,70,0.338734
74,83,74,0.394255
74,84,71,0.000000
74,84,72,0.000000
74,85,70,0.000000
74,85,71,0.000000
74,86,70,0.000000
74,86,71,0.355878
75,79,78,0.000000
75,80,78,0.000000
75,81,76,0.000000
75,82,75,0.000000
75,83,73,0.000000
75,83,74,0.354091
75,83,75,0.000000
75,84,71,0.000000
75,84,72,0.000000
75,84,73,0.000000
75,84,74,0.000000
76,78,80,0.000000
76,79,78,0.000000
76,79,79,0.000000
76,79,80,0.000000
76,80,77,0.000000
76,80,78,0.000000
76,80,79,0.000000
76,81,76,0.000000
76,81,77,0.000000
76,81,78,0.000000
76,81,79,0.000000
76,82,74,0.000000
76,82,75,0.000000
76,82,76,0.000000
76,82,77,0.000000
76,83,73,0.000000
76,83,74,0.000000
76,83,75,0.000000
76,83,76,0.000000
76,84,72,0.000000
76,84,73,0.000000
76,84,74,0.000000
76,84,75,0.000000
77,78,79,0.000000
77,78,80,0.000000
77,78,81,0.000000
77,79,78,0.000000
77,79,79,0.000000
77,79,80,0.000000
77,79,81,0.000000
77,80,76,0.000000
77,80,77,0.000000
77,80,78,0.000000
77,80,79,0.000000
77,80,80,0.000000
77,81,76,0.000000
77,81,77,0.000000
77,81,78,0.000000
77,81,79,0.000000
77,82,75,0.000000
77,82,76,0.000000
77,82,77,0.000000
77,82,78,0.000000
77,83,74,0.000000
77,83,75,0.000000
77,83,76,0.000000
77,83,77,0.000000
77,84,73,0.000000
77,84,74,0.000000
77,84,75,0.000000
78,78,80,0.000000
78,78,81,0.000000
78,79,78,0.000000
78,79,79,0.000000
78,79,80,0.000000
78,79,81,0.000000
78,80,76,0.000000
78,80,77,0.000000
78,80,78,0.000000
78,80,79,0.000000
78,80,80,0.000000
78,80,81,0.385694
78,81,76,0.000000
78,81,77,0.000000
78,81,78,0.000000
78,81,79,0.000000
78,82,75,0.000000
78,82,76,0.000000
78,82,77,0.000000
78,82,78,0.000000
78,83,75,0.000000
78,83,76,0.000000
78,83,77,0.000000
78,84,74,0.000000
78,84,75,0.000000
79,78,80,0.000000
79,78,81,0.000000
79,79,78,0.000000
79,79,79,0.000000
79,79,80,0.000000
79,79,81,0.000000
79,80,76,0.000000
79,80,77,0.000000
79,80,78,0.000000
79,80,79,0.000000
79,80,80,0.000000
79,80,81,0.000000
79,81,76,0.000000
79,81,77,0.000000
79,81,78,0.000000
79,81,79,0.000000
79,81,80,0.000000
79,82,76,0.000000
79,82,77,0.000000
79,82,78,0.000000
79,83,76,0.000000
79,83,77,0.000000
80,78,81,0.000000
80,79,79,0.000000
80,79,80,0.000000
80,79,81,0.000000
80,80,77,0.000000
80,80,78,0.000000
80,80,79,0.000000
80,80,80,0.000000
80,80,81,0.000000
80,81,77,0.000000
80,81,78,0.000000
80,81,79,0.000000
80,81,80,0.000000
80,82,76,0.000000
80,82,77,0.000000
80,82,78,0.000000
80,83,76,0.000000
80,83,77,0.000000
81,79,81,0.000000
81,80,80,0.000000
81,80,81,0.000000
81,81,78,0.000000
81,81,79,0.000000
81,82,78,0.000000
