# X,Y,Z,FA
107,85,66,0.000000
107,85,67,0.257965
107,85,68,0.268041
107,85,69,0.303889
107,85,70,0.000000
107,85,71,0.000000
107,86,65,0.000000
107,86,66,0.247530
107,86,67,0.257965
107,86,68,0.268041
107,86,69,0.000000
107,87,64,0.000000
107,87,65,0.000000
107,87,66,0.247530
107,87,67,0.257965
107,87,68,0.000000
107,88,63,0.000000
107,88,64,0.000000
107,88,65,0.251588
107,88,66,0.247530
107,88,67,0.000000
107,88,68,0.000000
107,89,62,0.000000
107,89,63,0.000000
107,89,64,0.268722
107,89,65,0.251588
107,89,66,0.000000
107,89,67,0.000000
107,90,62,0.000000
107,90,63,0.258621
107,90,64,0.268722
107,90,65,0.000000
107,90,66,0.000000
107,91,61,0.000000
107,91,62,0.000000
107,91,63,0.000000
107,91,64,0.000000
107,91,65,0.000000
107,91,66,0.000000
107,92,60,0.000000
107,92,61,0.000000
107,92,62,0.000000
107,92,63,0.000000
107,92,64,0.000000
107,92,65,0.000000
107,93,60,0.000000
107,93,61,0.000000
107,93,62,0.000000
107,93,63,0.000000
107,94,59,0.000000
107,94,60,0.000000
107,94,61,0.000000
108,83,69,0.303889
108,83,70,0.305265
108,84,67,0.000000
108,84,68,0.268041
108,84,69,0.303889
108,84,70,0.281252
108,85,66,0.000000
108,85,67,0.257965
108,85,68,0.268041
108,85,69,0.000000
108,85,70,0.000000
108,86,65,0.000000
108,86,66,0.247530
108,86,67,0.257965
108,86,68,0.000000
108,86,69,0.000000
108,87,64,0.000000
108,87,65,0.255975
108,87,66,0.247530
108,87,67,0.000000
108,87,68,0.000000
108,88,63,0.000000
108,88,64,0.268722
108,88,65,0.255975
108,88,66,0.247530
108,88,67,0.000000
108,89,62,0.000000
108,89,63,0.258621
108,89,64,0.268722
108,89,65,0.251588
108,89,66,0.000000
108,90,61,0.000000
108,90,62,0.263422
108,90,63,0.258621
108,90,64,0.268722
108,90,65,0.000000
108,90,66,0.000000
108,91,60,0.000000
108,91,61,0.000000
108,91,62,0.263422
108,91,63,0.000000
108,91,64,0.000000
108,91,65,0.000000
108,92,59,0.000000
108,92,60,0.000000
108,92,61,0.000000
108,92,62,0.000000
108,92,63,0.000000
108,92,64,0.000000
108,93,58,0.000000
108,93,59,0.000000
108,93,60,0.000000
108,93,61,0.000000
108,93,62,0.000000
108,93,63,0.000000
108,94,57,0.000000
108,94,58,0.000000
108,94,59,0.000000
108,94,60,0.000000
108,94,61,0.000000
108,94,62,0.000000
108,95,56,0.000000
108,95,57,0.000000
108,95,58,0.000000
108,95,59,0.000000
108,95,60,0.000000
108,96,56,0.000000
108,96,57,0.000000
108,96,58,0.000000
108,96,59,0.000000
108,97,56,0.000000
109,84,67,0.000000
109,84,68,0.268041
109,84,69,0.303889
109,85,66,0.000000
109,85,67,0.257965
109,85,68,0.268041
109,85,69,0.000000
109,86,65,0.000000
109,86,66,0.248996
