# X,Y,Z,FA
80,90,103,0.000000
80,90,104,0.000000
80,90,105,0.000000
80,91,102,0.000000
80,91,103,0.000000
80,91,104,0.000000
80,91,105,0.000000
80,92,103,0.338647
80,92,104,0.313751
80,92,105,0.000000
80,92,107,0.000000
80,93,103,0.348442
80,93,104,0.336467
80,93,105,0.000000
80,93,107,0.000000
80,94,104,0.357091
80,94,105,0.000000
80,94,106,0.000000
80,94,107,0.000000
80,95,104,0.377116
80,95,105,0.378228
80,95,106,0.000000
80,95,107,0.000000
80,95,108,0.000000
80,96,104,0.392089
80,96,105,0.394065
80,96,106,0.000000
80,96,107,0.000000
80,96,108,0.000000
80,96,109,0.000000
80,97,104,0.397325
80,97,105,0.000000
80,97,106,0.000000
80,97,107,0.000000
80,97,108,0.000000
80,97,109,0.000000
80,98,104,0.400761
80,98,105,0.000000
80,98,106,0.000000
80,98,107,0.000000
80,98,108,0.000000
80,98,109,0.000000
80,99,104,0.400301
80,99,105,0.000000
80,99,106,0.000000
80,99,107,0.000000
80,99,108,0.000000
80,99,109,0.000000
80,100,104,0.397691
80,100,105,0.000000
80,100,106,0.000000
80,100,107,0.000000
80,100,108,0.000000
80,100,109,0.000000
80,101,104,0.390599
80,101,105,0.000000
80,101,106,0.000000
80,101,107,0.000000
80,101,108,0.000000
80,101,109,0.000000
80,102,104,0.392405
80,102,105,0.000000
80,102,106,0.000000
80,102,107,0.000000
80,102,108,0.000000
80,102,109,0.000000
80,103,105,0.000000
80,103,106,0.000000
80,103,107,0.000000
80,103,108,0.000000
80,103,109,0.000000
80,104,106,0.000000
80,104,107,0.000000
80,104,108,0.000000
80,104,109,0.000000
80,105,106,0.000000
80,105,107,0.000000
80,105,108,0.000000
80,105,109,0.000000
80,106,106,0.000000
80,106,107,0.000000
80,106,108,0.000000
80,106,109,0.000000
80,107,106,0.000000
80,107,107,0.000000
80,107,108,0.000000
80,107,109,0.000000
80,108,106,0.000000
80,108,107,0.000000
80,108,108,0.000000
80,108,109,0.000000
80,109,106,0.000000
80,109,107,0.000000
80,109,108,0.000000
80,110,107,0.000000
80,110,108,0.000000
80,111,107,0.000000
80,111,108,0.000000
80,112,107,0.000000
80,112,108,0.000000
80,113,107,0.000000
80,113,108,0.000000
80,114,108,0.000000
80,114,109,0.000000
80,115,108,0.000000
80,115,109,0.000000
80,116,108,0.000000
80,116,109,0.000000
80,117,108,0.000000
80,117,109,0.000000
80,118,108,0.000000
80,118,109,0.000000
80,119,108,0.000000
80,119,109,0.000000
80,120,108,0.000000
80,120,109,0.000000
80,121,109,0.000000
80,122,109,0.000000
80,123,109,0.000000
80,123,110,0.000000
80,124,109,0.000000
80,124,110,0.000000
80,125,109,0.000000
80,126,107,0.000000
80,126,109,0.000000
80,127,107,0.000000
80,127,109,0.000000
80,128,107,0.000000
80,129,107,0.000000
80,130,106,0.000000
80,130,107,0.000000
80,131,106,0.000000
80,131,107,0.000000
80,132,105,0.000000
80,132,106,0.000000
80,132,107,0.000000
80,133,104,0.000000
80,133,105,0.000000
80,133,106,0.000000
80,134,104,0.000000
80,134,105,0.000000
80,134,106,0.000000
80,135,103,0.000000
80,135,104,0.000000
80,135,105,0.000000
80,135,106,0.000000
80,136,103,0.000000
80,136,104,0.000000
80,136,105,0.000000
80,137,102,0.000000
